date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,ctr_calc,cpc_calc,conversion_rate,cpa_calc,roas_calc
2024-06-01,Google Ads,Shopping,EdTech,Australia,18149,918,0.0506,1.62,1487.16,14,106.23,3557.93,2.39,0.050581299245137476,1.62,0.015250544662309368,106.22571428571429,2.392432556012803
2024-10-02,TikTok Ads,Shopping,SaaS,Germany,39626,1172,0.0296,0.58,679.76,22,30.9,1100.59,1.62,0.02957654065512542,0.58,0.01877133105802048,30.89818181818182,1.6190861480522536
2024-04-20,TikTok Ads,Shopping,E-commerce,UAE,103730,4335,0.0418,1.48,6415.8,104,61.69,27379.91,4.27,0.04179118866287477,1.48,0.023990772779700114,61.690384615384616,4.267575360827956
2024-06-29,Google Ads,Display,Healthcare,USA,35346,1279,0.0362,2.54,3248.66,48,67.68,1649.56,0.51,0.0361851411758049,2.54,0.03752931978107897,67.68041666666666,0.5077662790196573
2024-01-30,Meta Ads,Video,Healthcare,Australia,57776,1490,0.0258,1.18,1758.2,107,16.43,22435.51,12.76,0.02578925505400166,1.18,0.07181208053691275,16.43177570093458,12.76049937436014
2024-09-25,Meta Ads,Shopping,SaaS,UAE,178916,4723,0.0264,1.54,7273.42,147,49.48,29612.74,4.07,0.026397862684164636,1.54,0.031124285411814525,49.47904761904762,4.071363952583517
2024-12-15,Meta Ads,Search,Fintech,Canada,34778,705,0.0203,1.56,1099.8,35,31.42,2280.29,2.07,0.020271435965265396,1.5599999999999998,0.04964539007092199,31.42285714285714,2.0733678850700126
2024-06-05,TikTok Ads,Search,Fintech,Australia,179120,8794,0.0491,0.96,8442.24,646,13.07,31918.96,3.78,0.04909557838320679,0.96,0.07345917671139414,13.068482972136223,3.78086384656205
2024-06-19,Meta Ads,Display,Fintech,UAE,91706,1650,0.018,1.68,2772.0,80,34.65,8391.32,3.03,0.017992279676357054,1.68,0.048484848484848485,34.65,3.027171717171717
2024-09-16,Meta Ads,Display,EdTech,Germany,7056,227,0.0322,0.82,186.14,6,31.02,1653.16,8.88,0.032171201814058956,0.82,0.02643171806167401,31.02333333333333,8.881272160739229
2024-01-21,Meta Ads,Display,E-commerce,Germany,161646,5253,0.0325,1.0,5253.0,228,23.04,43732.39,8.33,0.032496937752867376,1.0,0.043403769274700174,23.039473684210527,8.325221778031601
2024-04-05,Google Ads,Video,SaaS,Canada,177115,8005,0.0452,2.9,23214.5,460,50.47,108688.43,4.68,0.045196623662592104,2.9,0.05746408494690818,50.46630434782609,4.681919920739193
2024-10-03,TikTok Ads,Search,Healthcare,Australia,141087,10609,0.0752,0.44,4667.96,737,6.33,190244.62,40.76,0.0751947379985399,0.44,0.0694693185031577,6.333731343283582,40.75540921516037
2024-11-03,TikTok Ads,Video,SaaS,Australia,184745,12451,0.0674,1.67,20793.17,404,51.47,23357.33,1.12,0.0673955993396303,1.67,0.03244719299654646,51.468242574257424,1.1233174162477393
2024-09-10,Google Ads,Shopping,E-commerce,UAE,104969,5773,0.055,1.42,8197.66,142,57.73,24245.52,2.96,0.054997189646467055,1.42,0.024597263121427335,57.73,2.957614733960667
2024-06-03,TikTok Ads,Shopping,Fintech,India,80885,3995,0.0494,0.44,1757.8,79,22.25,10692.34,6.08,0.049391110836372626,0.44,0.019774718397997496,22.250632911392405,6.0827966776652636
2024-04-15,Google Ads,Video,E-commerce,Canada,33807,807,0.0239,2.03,1638.21,25,65.53,5072.77,3.1,0.02387079598899636,2.0300000000000002,0.030978934324659233,65.5284,3.096532190622692
2024-03-21,Meta Ads,Search,SaaS,India,198074,5783,0.0292,0.61,3527.63,263,13.41,60037.86,17.02,0.029196159011278613,0.61,0.04547812554037697,13.413041825095057,17.019318919501195
2024-11-17,Google Ads,Search,EdTech,UK,115282,4876,0.0423,3.76,18333.76,77,238.1,2427.15,0.13,0.042296282160267866,3.76,0.01579163248564397,238.1007792207792,0.13238691899533978
2024-02-27,Google Ads,Display,Healthcare,USA,45880,2817,0.0614,1.14,3211.38,62,51.8,2770.83,0.86,0.06139930252833479,1.1400000000000001,0.022009229676961305,51.796451612903226,0.8628159856510285
2024-05-21,Meta Ads,Search,Healthcare,Germany,20993,583,0.0278,1.28,746.24,45,16.58,4493.83,6.02,0.027771161815843378,1.28,0.07718696397941681,16.583111111111112,6.021963443396226
2024-03-11,Google Ads,Video,SaaS,Canada,183448,8053,0.0439,2.08,16750.24,351,47.72,74979.38,4.48,0.04389799834285465,2.08,0.043586241152365576,47.72148148148148,4.476316757252433
2024-01-21,TikTok Ads,Shopping,EdTech,UAE,119944,9331,0.0778,0.61,5691.91,717,7.94,101587.49,17.85,0.07779463749749883,0.61,0.07684063873111135,7.9385076708507665,17.84769787294599
2024-01-27,TikTok Ads,Search,Healthcare,Canada,69198,3529,0.051,0.55,1940.95,256,7.58,15199.33,7.83,0.050998583774097515,0.55,0.07254179654293001,7.5818359375,7.8308714804605986
2024-12-08,Meta Ads,Search,Healthcare,UK,46936,2234,0.0476,0.79,1764.86,55,32.09,5977.87,3.39,0.047596727458667124,0.7899999999999999,0.024619516562220233,32.08836363636363,3.3871638543567197
2024-07-04,TikTok Ads,Video,EdTech,India,21689,895,0.0413,0.95,850.25,22,38.65,4747.38,5.58,0.041265157453086815,0.95,0.024581005586592177,38.64772727272727,5.583510732137607
2024-03-14,TikTok Ads,Search,EdTech,India,24504,899,0.0367,1.42,1276.58,41,31.14,3721.4,2.92,0.03668788769180542,1.42,0.04560622914349277,31.136097560975607,2.91513261996898
2024-04-16,Meta Ads,Shopping,E-commerce,Canada,119053,4000,0.0336,1.01,4040.0,152,26.58,25959.16,6.43,0.033598481348643044,1.01,0.038,26.57894736842105,6.425534653465347
2024-01-21,TikTok Ads,Search,Healthcare,Canada,160522,5425,0.0338,1.11,6021.75,398,15.13,79057.93,13.13,0.033795990580730365,1.11,0.07336405529953917,15.13002512562814,13.128730020342923
2024-08-04,Google Ads,Shopping,EdTech,UK,158627,7725,0.0487,2.88,22248.0,299,74.41,66700.13,3.0,0.048699149577310294,2.88,0.03870550161812298,74.40802675585284,2.9980281373606616
2024-06-26,Meta Ads,Video,SaaS,Germany,157955,2780,0.0176,0.62,1723.6,202,8.53,49191.36,28.54,0.01759994935266373,0.62,0.07266187050359713,8.532673267326732,28.53989324669297
2024-03-16,Meta Ads,Shopping,EdTech,USA,196112,2647,0.0135,1.51,3996.97,187,21.37,16387.67,4.1,0.01349738924696092,1.51,0.07064601435587457,21.37417112299465,4.100023267625226
2024-02-15,Meta Ads,Display,EdTech,Germany,67167,1907,0.0284,1.43,2727.01,114,23.92,20596.75,7.55,0.02839191865052779,1.4300000000000002,0.05977975878342947,23.921140350877195,7.552869259738688
2024-08-07,Google Ads,Display,Healthcare,India,90550,3966,0.0438,2.76,10946.16,207,52.88,7960.57,0.73,0.04379900607399227,2.76,0.05219364599092285,52.88,0.7272477288839191
2024-09-07,Google Ads,Shopping,EdTech,USA,91150,4119,0.0452,3.83,15775.77,98,160.98,4547.95,0.29,0.04518924849149753,3.83,0.02379218256858461,160.9772448979592,0.28828703765331265
2024-04-20,Google Ads,Display,Fintech,India,157832,4072,0.0258,2.38,9691.36,124,78.16,34560.39,3.57,0.02579958436818896,2.3800000000000003,0.030451866404715127,78.15612903225806,3.5661032094566703
2024-09-27,Google Ads,Video,Fintech,India,28958,1355,0.0468,2.87,3888.85,49,79.36,13909.3,3.58,0.0467919055183369,2.87,0.03616236162361624,79.36428571428571,3.5767129099862425
2024-11-09,Meta Ads,Shopping,EdTech,UAE,8487,271,0.032,0.91,246.61,14,17.62,4179.96,16.95,0.031931188877106165,0.91,0.05166051660516605,17.615000000000002,16.949677628644416
2024-01-04,Meta Ads,Shopping,Healthcare,Canada,91284,2126,0.0233,0.92,1955.92,132,14.82,23916.94,12.23,0.023289952236974717,0.92,0.062088428974600186,14.817575757575758,12.227974559286677
2024-03-22,Meta Ads,Video,Fintech,Germany,84737,1415,0.0167,0.61,863.15,67,12.88,10044.57,11.64,0.016698726648335438,0.61,0.04734982332155477,12.882835820895522,11.637108266234142
2024-11-26,Meta Ads,Search,EdTech,Australia,31547,772,0.0245,1.99,1536.28,15,102.42,4188.5,2.73,0.02447142359019875,1.99,0.019430051813471502,102.41866666666667,2.7263910224698624
2024-12-29,Meta Ads,Video,SaaS,Canada,162038,2722,0.0168,0.77,2095.94,71,29.52,16951.26,8.09,0.01679852874017206,0.77,0.026083761939750184,29.520281690140845,8.087664723226808
2024-08-28,Google Ads,Video,EdTech,UAE,145119,9998,0.0689,1.46,14597.08,233,62.65,60859.85,4.17,0.06889518257430109,1.46,0.023304660932186437,62.64841201716738,4.16931674006034
2024-05-10,TikTok Ads,Display,Healthcare,Canada,92601,4065,0.0439,0.52,2113.8,324,6.52,24076.73,11.39,0.04389801406032332,0.52,0.07970479704797048,6.524074074074075,11.390259248746332
2024-12-30,Google Ads,Shopping,Healthcare,Canada,148041,8053,0.0544,3.47,27943.91,98,285.14,4146.07,0.15,0.054397092697293314,3.47,0.012169377871600646,285.1419387755102,0.14837114777423774
2024-09-25,Google Ads,Display,E-commerce,UK,25195,738,0.0293,2.61,1926.18,12,160.52,432.4,0.22,0.02929152609644771,2.61,0.016260162601626018,160.51500000000001,0.22448576976191215
2024-01-21,Google Ads,Display,EdTech,Australia,186465,8689,0.0466,2.42,21027.38,367,57.3,57833.06,2.75,0.04659855737001582,2.42,0.04223731154333065,57.29531335149864,2.7503692804334157
2024-09-06,Google Ads,Shopping,Fintech,Australia,136960,5382,0.0393,1.42,7642.44,230,33.23,39826.63,5.21,0.03929614485981309,1.42,0.042735042735042736,33.228,5.211245361429072
2024-04-21,Google Ads,Video,EdTech,USA,193405,7852,0.0406,0.96,7537.92,459,16.42,79715.61,10.58,0.04059874356919418,0.96,0.05845644421803362,16.42248366013072,10.575279387417218
2024-06-05,Meta Ads,Video,Healthcare,USA,118591,4043,0.0341,1.15,4649.45,303,15.34,36581.13,7.87,0.03409196313379599,1.15,0.07494434825624537,15.344719471947194,7.867840282183914
2024-02-07,Google Ads,Search,Fintech,Germany,163349,7906,0.0484,2.68,21188.08,360,58.86,44353.83,2.09,0.048399439237460894,2.68,0.04553503668100177,58.85577777777778,2.0933388018168704
2024-08-31,Google Ads,Video,Healthcare,USA,166957,5476,0.0328,1.22,6680.72,137,48.76,35345.21,5.29,0.032798864378253086,1.22,0.02501826150474799,48.7643795620438,5.290628854374977
2024-06-28,Meta Ads,Display,SaaS,UK,169818,4992,0.0294,1.9,9484.8,146,64.96,26864.23,2.83,0.029396177083701375,1.9,0.029246794871794872,64.96438356164383,2.832345436909582
2024-11-04,Google Ads,Display,EdTech,India,158441,3976,0.0251,2.72,10814.72,300,36.05,51868.85,4.8,0.025094514677387797,2.7199999999999998,0.07545271629778671,36.04906666666666,4.796134342821635
2024-12-25,Google Ads,Display,E-commerce,UK,10380,503,0.0485,2.0,1006.0,15,67.07,1306.45,1.3,0.048458574181117535,2.0,0.02982107355864811,67.06666666666666,1.298658051689861
2024-09-21,Google Ads,Shopping,SaaS,Australia,27791,930,0.0335,1.49,1385.7,73,18.98,10712.26,7.73,0.03346407110215537,1.49,0.07849462365591398,18.982191780821918,7.730576603882514
2024-03-28,Meta Ads,Shopping,E-commerce,Australia,124870,2622,0.021,1.68,4404.96,140,31.46,13095.31,2.97,0.020997837751261312,1.68,0.05339435545385202,31.464,2.9728555991427843
2024-08-30,Meta Ads,Display,Healthcare,Australia,137053,5550,0.0405,1.52,8436.0,381,22.14,43644.89,5.17,0.0404952828467819,1.52,0.06864864864864866,22.141732283464567,5.173647463252727
2024-04-21,Meta Ads,Search,E-commerce,UAE,43062,1322,0.0307,0.7,925.4,23,40.23,2104.08,2.27,0.030699921044075984,0.7,0.01739788199697428,40.23478260869565,2.2736978603846985
2024-09-03,Google Ads,Video,SaaS,USA,177472,9210,0.0519,2.03,18696.3,410,45.6,45066.38,2.41,0.05189551027767761,2.03,0.04451682953311618,45.600731707317074,2.4104437776458445
2024-05-26,Google Ads,Display,Healthcare,Australia,25967,656,0.0253,2.69,1764.64,24,73.53,1078.62,0.61,0.02526283359648785,2.69,0.036585365853658534,73.52666666666667,0.6112408196572671
2024-09-25,TikTok Ads,Shopping,SaaS,Canada,139162,7152,0.0514,1.39,9941.28,137,72.56,29124.09,2.93,0.05139334013595666,1.3900000000000001,0.019155480984340046,72.56408759124088,2.9296116797836897
2024-12-22,Google Ads,Display,Fintech,UK,45364,1628,0.0359,1.23,2002.44,113,17.72,10930.4,5.46,0.03588748787584869,1.23,0.06941031941031942,17.720707964601772,5.4585405804918
2024-01-15,Google Ads,Display,E-commerce,UK,62320,3857,0.0619,1.01,3895.57,158,24.66,17905.2,4.6,0.061890243902439024,1.01,0.04096448016593207,24.655506329113926,4.596297846014832
2024-11-15,Meta Ads,Shopping,SaaS,Canada,141436,3026,0.0214,1.84,5567.84,108,51.55,24540.41,4.41,0.021394835826805056,1.84,0.0356906807666887,51.55407407407407,4.407527874364206
2024-10-18,Meta Ads,Video,EdTech,Germany,152318,4554,0.0299,1.08,4918.32,296,16.62,64805.54,13.18,0.02989797660158353,1.0799999999999998,0.06499780412823891,16.615945945945946,13.176356967419771
2024-09-01,Google Ads,Search,SaaS,USA,27778,1902,0.0685,1.55,2948.1,125,23.58,15444.21,5.24,0.06847145222838218,1.55,0.06572029442691903,23.584799999999998,5.238699501373766
2024-08-19,TikTok Ads,Video,E-commerce,UK,82400,3708,0.045,0.8,2966.4,139,21.34,31548.51,10.64,0.045,0.8,0.03748651564185545,21.341007194244604,10.635285194174756
2024-11-29,Google Ads,Search,Healthcare,UK,195606,10817,0.0553,3.53,38184.01,122,312.98,7355.91,0.19,0.055299939674652104,3.5300000000000002,0.01127854303411297,312.9836885245902,0.1926437270470021
2024-11-20,TikTok Ads,Shopping,Fintech,Canada,18181,1179,0.0649,0.64,754.56,24,31.44,4581.7,6.07,0.06484791815631703,0.6399999999999999,0.020356234096692113,31.439999999999998,6.072015479219678
2024-04-26,Google Ads,Video,SaaS,USA,86560,5323,0.0615,0.91,4843.93,94,51.53,8283.62,1.71,0.061494916820702406,0.91,0.01765921472853654,51.53117021276596,1.7101031600374077
2024-03-11,Google Ads,Video,Fintech,USA,89845,2605,0.029,1.74,4532.7,155,29.24,14107.55,3.11,0.028994379208637098,1.74,0.05950095969289827,29.243225806451612,3.112394378626426
2024-06-08,Meta Ads,Shopping,Fintech,Germany,194121,6270,0.0323,0.69,4326.3,133,32.53,11409.44,2.64,0.032299442100545535,0.6900000000000001,0.021212121212121213,32.52857142857143,2.6372281164043176
2024-10-23,Meta Ads,Video,SaaS,Canada,81313,1089,0.0134,1.43,1557.27,77,20.22,3549.91,2.28,0.013392692435403933,1.43,0.0707070707070707,20.224285714285713,2.2795725853577093
2024-08-15,Google Ads,Display,Healthcare,USA,95153,5404,0.0568,1.7,9186.8,74,124.15,20688.95,2.25,0.05679274431704728,1.7,0.013693560325684678,124.14594594594594,2.252030086646058
2024-02-17,Meta Ads,Display,Fintech,Germany,104926,3273,0.0312,1.48,4844.04,65,74.52,12449.27,2.57,0.031193412500238264,1.48,0.019859456156431407,74.5236923076923,2.570018001502878
2024-12-06,Meta Ads,Shopping,SaaS,Germany,16093,466,0.029,0.83,386.78,28,13.81,5468.73,14.14,0.028956689243770584,0.83,0.060085836909871244,13.813571428571427,14.13912301566782
2024-11-27,Google Ads,Shopping,EdTech,Canada,155338,10718,0.069,1.86,19935.48,411,48.5,112821.78,5.66,0.06899792710090255,1.8599999999999999,0.038346706475088636,48.504817518248174,5.659346050358456
2024-11-13,Google Ads,Video,EdTech,Canada,179877,4317,0.024,2.54,10965.18,215,51.0,13004.03,1.19,0.023999733150986507,2.54,0.04980310400741256,51.000837209302325,1.1859385801236277
2024-08-24,TikTok Ads,Video,E-commerce,Australia,185510,9739,0.0525,2.05,19964.95,461,43.31,116711.4,5.85,0.05249851760012937,2.0500000000000003,0.0473354553855632,43.307917570498915,5.845814790420211
2024-08-20,TikTok Ads,Search,EdTech,Germany,135992,8023,0.059,0.4,3209.2,640,5.01,50560.98,15.76,0.05899611741867169,0.39999999999999997,0.07977065935435623,5.014374999999999,15.755010594540698
2024-01-16,Google Ads,Search,EdTech,Germany,192593,4949,0.0257,1.83,9056.67,172,52.66,20836.16,2.3,0.025696676410876824,1.83,0.03475449585774904,52.65505813953489,2.30064250988498
2024-12-30,Meta Ads,Search,EdTech,UAE,18487,693,0.0375,0.49,339.57,36,9.43,7765.15,22.87,0.03748580083301779,0.49,0.05194805194805195,9.4325,22.867597255352358
2024-11-24,Meta Ads,Video,EdTech,UK,88452,3361,0.038,1.63,5478.43,180,30.44,8119.45,1.48,0.03799801022023244,1.6300000000000001,0.05355548943766736,30.435722222222225,1.4820760692388146
2024-10-16,TikTok Ads,Display,Fintech,USA,178714,7559,0.0423,1.14,8617.26,312,27.62,39985.98,4.64,0.042296630370312345,1.1400000000000001,0.04127530096573621,27.619423076923077,4.64021974502336
2024-07-05,TikTok Ads,Display,SaaS,UK,113190,3984,0.0352,1.41,5617.44,172,32.66,10269.39,1.83,0.03519745560561887,1.41,0.04317269076305221,32.65953488372093,1.828126335127745
2024-04-13,Meta Ads,Video,E-commerce,Australia,126103,4300,0.0341,1.09,4687.0,313,14.97,18027.88,3.85,0.03409910945814136,1.09,0.0727906976744186,14.97444089456869,3.8463580115212292
2024-12-21,Google Ads,Search,Healthcare,India,101355,4459,0.044,2.55,11370.45,122,93.2,10455.25,0.92,0.04399388288688274,2.5500000000000003,0.027360394707333483,93.20040983606557,0.9195106614074201
2024-02-16,Google Ads,Display,EdTech,Canada,197974,4375,0.0221,2.43,10631.25,347,30.64,73971.79,6.96,0.022098861466657238,2.43,0.07931428571428571,30.637608069164266,6.957957907113462
2024-04-07,Meta Ads,Shopping,Fintech,UK,49261,724,0.0147,0.62,448.88,31,14.48,1397.37,3.11,0.014697224985282475,0.62,0.04281767955801105,14.48,3.113014614150775
2024-01-31,TikTok Ads,Shopping,SaaS,India,174668,10916,0.0625,0.63,6877.08,310,22.18,37599.64,5.47,0.06249570613964779,0.63,0.02839868083547087,22.184129032258063,5.467384413152094
2024-10-16,Google Ads,Shopping,Fintech,USA,163178,5172,0.0317,2.21,11430.12,325,35.17,14305.21,1.25,0.031695449141428376,2.21,0.0628383604021655,35.1696,1.2515362918324566
2024-11-17,TikTok Ads,Search,EdTech,USA,105726,8542,0.0808,1.4,11958.8,662,18.06,104498.78,8.74,0.08079374988176986,1.4,0.077499414656989,18.06465256797583,8.738232933070208
2024-02-12,TikTok Ads,Display,Healthcare,UAE,74285,2094,0.0282,0.63,1319.22,92,14.34,18972.8,14.38,0.028188732583967153,0.63,0.04393505253104107,14.339347826086957,14.381831688421945
2024-01-29,Google Ads,Display,EdTech,USA,168471,6014,0.0357,0.97,5833.58,117,49.86,25231.33,4.33,0.03569753844875379,0.97,0.01945460591952112,49.85965811965812,4.325187963480402
2024-10-09,TikTok Ads,Search,E-commerce,UK,128295,4695,0.0366,0.84,3943.8,276,14.29,42279.01,10.72,0.03659534666198994,0.8400000000000001,0.05878594249201278,14.28913043478261,10.720373751204422
2024-11-26,Meta Ads,Search,Healthcare,Australia,109777,2722,0.0248,1.44,3919.68,170,23.06,47040.47,12.0,0.02479572223689844,1.44,0.06245407788390889,23.056941176470588,12.001099579557515
2024-09-17,TikTok Ads,Video,Healthcare,UAE,153537,7277,0.0474,1.0,7277.0,175,41.58,48117.42,6.61,0.04739574174303263,1.0,0.024048371581695753,41.582857142857144,6.612260546928679
2024-08-30,Google Ads,Shopping,Fintech,Germany,20915,913,0.0437,1.03,940.39,37,25.42,3637.08,3.87,0.04365288070762611,1.03,0.040525739320920046,25.415945945945946,3.8676293878071863
2024-07-26,Meta Ads,Search,EdTech,UK,29992,605,0.0202,0.61,369.05,35,10.54,5311.42,14.39,0.020172045878901042,0.61,0.05785123966942149,10.544285714285715,14.392141986180734
2024-03-05,Meta Ads,Search,Fintech,UK,187461,2511,0.0134,1.7,4268.7,189,22.59,16540.06,3.87,0.013394786115512026,1.7,0.07526881720430108,22.585714285714285,3.874730011478905
2024-05-17,Google Ads,Display,E-commerce,Australia,107885,3344,0.031,2.09,6988.96,262,26.68,51456.48,7.36,0.030995967928813088,2.09,0.07834928229665072,26.675419847328243,7.362537487694879
2024-05-23,Google Ads,Video,E-commerce,Germany,162242,5110,0.0315,2.67,13643.7,118,115.62,30643.55,2.25,0.031496160057198505,2.67,0.02309197651663405,115.62457627118644,2.2459853265609766
2024-05-06,Meta Ads,Video,EdTech,USA,34404,1204,0.035,1.42,1709.68,94,18.19,17655.16,10.33,0.03499593070573189,1.4200000000000002,0.07807308970099668,18.188085106382978,10.326587431566141
2024-11-02,Meta Ads,Display,EdTech,Australia,133773,3491,0.0261,1.83,6388.53,181,35.3,21663.32,3.39,0.02609644696612919,1.8299999999999998,0.05184760813520481,35.29574585635359,3.390971005849546
2024-08-03,Google Ads,Video,SaaS,Canada,185948,5373,0.0289,0.73,3922.29,82,47.83,15594.76,3.98,0.028895174995159936,0.73,0.015261492648427322,47.83280487804878,3.975932427230011
2024-07-13,Google Ads,Shopping,Healthcare,Australia,98375,1898,0.0193,3.35,6358.3,45,141.3,2253.91,0.35,0.019293519695044472,3.35,0.02370916754478398,141.29555555555555,0.3544831165563122
2024-07-22,Google Ads,Video,Healthcare,USA,190826,12174,0.0638,1.75,21304.5,933,22.83,139478.01,6.55,0.06379633802521668,1.75,0.07663873829472646,22.834405144694532,6.54688023656974
2024-07-07,Meta Ads,Display,Healthcare,UAE,105050,3077,0.0293,0.5,1538.5,206,7.47,55580.46,36.13,0.029290813898143742,0.5,0.0669483262918427,7.468446601941747,36.126395840103996
2024-07-19,Google Ads,Shopping,E-commerce,India,52547,2806,0.0534,2.15,6032.9,47,128.36,13262.4,2.2,0.053399813500294976,2.15,0.01674982181040627,128.3595744680851,2.19834573753916
2024-05-15,Google Ads,Search,Healthcare,India,139648,4398,0.0315,3.0,13194.0,347,38.02,82597.15,6.26,0.03149346929422548,3.0,0.07889949977262392,38.023054755043226,6.2602053963922994
2024-06-21,TikTok Ads,Search,Fintech,Germany,186434,8743,0.0469,1.65,14425.95,87,165.82,21530.58,1.49,0.0468959524550243,1.6500000000000001,0.009950817797094818,165.81551724137933,1.4924895760764456
2024-07-29,Google Ads,Search,Fintech,Germany,63001,3181,0.0505,1.48,4707.88,94,50.08,3324.55,0.71,0.05049126204345963,1.48,0.02955045583149953,50.083829787234045,0.7061671070630517
2024-04-12,Meta Ads,Shopping,E-commerce,UK,132343,3507,0.0265,1.14,3997.98,238,16.8,17184.94,4.3,0.02649932372698216,1.14,0.06786427145708583,16.798235294117646,4.298405694875912
2024-06-19,Google Ads,Shopping,Healthcare,UK,172570,3692,0.0214,2.16,7974.72,53,150.47,15699.11,1.97,0.021394216839543373,2.16,0.014355362946912243,150.46641509433962,1.9686095561975845
2024-04-09,Google Ads,Video,Fintech,UAE,196510,10316,0.0525,2.0,20632.0,282,73.16,66245.27,3.21,0.052496056180347056,2.0,0.02733617681271811,73.16312056737588,3.2108021519968983
2024-05-13,Google Ads,Display,EdTech,Canada,140875,6818,0.0484,2.25,15340.5,142,108.03,28774.25,1.88,0.04839751552795031,2.25,0.020827222059254913,108.03169014084507,1.8757048336103777
2024-08-02,TikTok Ads,Shopping,SaaS,USA,50955,3892,0.0764,1.27,4942.84,224,22.07,60995.17,12.34,0.07638112059660485,1.27,0.05755395683453238,22.06625,12.340106092853501
2024-10-19,Google Ads,Search,Fintech,USA,103991,3067,0.0295,2.59,7943.53,142,55.94,36045.3,4.54,0.02949293688876922,2.59,0.04629931529181611,55.94035211267605,4.537692940040511
2024-10-25,Google Ads,Video,EdTech,Germany,22637,876,0.0387,1.22,1068.72,16,66.8,2623.14,2.45,0.038697707293369264,1.22,0.0182648401826484,66.795,2.4544688973725575
2024-12-20,Meta Ads,Display,Fintech,Canada,86099,2910,0.0338,2.19,6372.9,194,32.85,39485.52,6.2,0.03379830195472654,2.19,0.06666666666666667,32.85,6.195848044061573
2024-11-08,Meta Ads,Display,Fintech,UAE,181950,2401,0.0132,0.67,1608.67,168,9.58,30028.61,18.67,0.013195932948612257,0.67,0.06997084548104957,9.575416666666667,18.66673090192519
2024-06-11,Meta Ads,Video,E-commerce,Australia,102229,2146,0.021,0.61,1309.06,52,25.17,14121.79,10.79,0.020992086394271685,0.61,0.024231127679403542,25.174230769230768,10.787733182589035
2024-09-22,TikTok Ads,Video,SaaS,Germany,53167,2536,0.0477,0.44,1115.84,145,7.7,11216.46,10.05,0.0476987605093385,0.43999999999999995,0.05717665615141956,7.695448275862068,10.052032549469457
2024-05-06,Meta Ads,Shopping,SaaS,Canada,10177,413,0.0406,1.85,764.05,16,47.75,4058.36,5.31,0.04058170384199666,1.8499999999999999,0.0387409200968523,47.753125,5.311641908252078
2024-12-08,Meta Ads,Shopping,E-commerce,Canada,67714,738,0.0109,1.11,819.18,17,48.19,1445.84,1.76,0.010898780163629383,1.1099999999999999,0.023035230352303523,48.18705882352941,1.7649844966918138
2024-10-23,Google Ads,Shopping,Fintech,UK,51032,3036,0.0595,2.23,6770.28,195,34.72,18761.36,2.77,0.05949208339865183,2.23,0.06422924901185771,34.71938461538461,2.771135019526519
2024-08-11,TikTok Ads,Display,SaaS,USA,68474,4923,0.0719,0.47,2313.81,198,11.69,32574.4,14.08,0.07189590209422554,0.47,0.04021937842778794,11.68590909090909,14.078251887579361
2024-08-12,TikTok Ads,Video,SaaS,Australia,12838,784,0.0611,0.42,329.28,56,5.88,2887.05,8.77,0.061068702290076333,0.42,0.07142857142857142,5.88,8.767766034985424
2024-06-05,Google Ads,Display,Healthcare,UK,151595,9262,0.0611,1.76,16301.12,572,28.5,85249.68,5.23,0.06109700188000924,1.76,0.06175771971496437,28.49846153846154,5.229682377652578
2024-04-11,TikTok Ads,Video,E-commerce,Germany,38799,1303,0.0336,0.33,429.99,51,8.43,4095.81,9.53,0.03358333977679837,0.33,0.039140445126630855,8.431176470588236,9.525361054908254
2024-06-23,Google Ads,Video,SaaS,Australia,121565,2601,0.0214,2.04,5306.04,176,30.15,34156.84,6.44,0.021395961008513965,2.04,0.06766628219915417,30.147954545454546,6.4373506419099735
2024-09-11,Meta Ads,Display,E-commerce,Canada,38762,1007,0.026,0.68,684.76,16,42.8,3871.2,5.65,0.02597905164852175,0.6799999999999999,0.015888778550148957,42.7975,5.653367603247853
2024-02-18,Meta Ads,Search,E-commerce,India,32410,693,0.0214,1.79,1240.47,21,59.07,678.51,0.55,0.021382289416846653,1.79,0.030303030303030304,59.07,0.5469781615033011
2024-03-29,TikTok Ads,Video,EdTech,Australia,134132,4694,0.035,0.82,3849.08,306,12.58,52932.5,13.75,0.03499537768765097,0.82,0.0651896037494674,12.578692810457516,13.751987487919191
2024-01-28,Google Ads,Display,E-commerce,Australia,38005,1489,0.0392,1.51,2248.39,79,28.46,23043.93,10.25,0.03917905538744902,1.51,0.05305574210879785,28.460632911392402,10.249080453124236
2024-01-15,Google Ads,Search,E-commerce,India,91348,2914,0.0319,1.73,5041.22,98,51.44,14981.67,2.97,0.031899986863423394,1.73,0.033630748112560054,51.44102040816327,2.9718341988645602
2024-08-22,Google Ads,Display,E-commerce,UK,87607,3661,0.0418,3.15,11532.15,106,108.79,31383.75,2.72,0.04178889814740831,3.15,0.02895383774924884,108.7938679245283,2.7214136132464457
2024-02-01,TikTok Ads,Shopping,Fintech,India,95288,7108,0.0746,0.51,3625.08,454,7.98,132401.61,36.52,0.07459491226597263,0.51,0.0638716938660664,7.9847577092511015,36.52377602701181
